query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	evidence_codes	intersection	enrichment
query_1	TRUE	0.000375776835416552	1277	400	67	0.1675	0.0524667188723571	GO:0048468	GO:BP	cell development	12797	14850	IEP,IMP,IMP,IMP,IMP,IMP,IMP IGI HMP TAS,IMP IBA,IMP,IMP,IEA,IMP IGI,IMP,IEA,IMP,IMP,IMP IGI,IMP IGI TAS,IMP IGI IEP,IMP,IMP,IMP,IGI,IMP IGI TAS IEA,IMP IGI,IMP,IMP,IMP,IMP,IMP,IMP,IMP IGI,IMP,IMP IGI IBA IEA,IMP,IMP IGI,IMP,IMP,IMP IGI IBA,IGI,IMP,IMP IGI,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IEA,IMP IGI,IMP,IMP,IMP,IBA,IMP,IMP,IMP,IMP IBA,IMP TAS,IMP,IMP,IMP,IMP IGI,IMP,IMP,IMP IGI	FBgn0000042,FBgn0000108,FBgn0000181,FBgn0000253,FBgn0000273,FBgn0000299,FBgn0000308,FBgn0000611,FBgn0001114,FBgn0001122,FBgn0001257,FBgn0001942,FBgn0002940,FBgn0003137,FBgn0003301,FBgn0003334,FBgn0003514,FBgn0003520,FBgn0003997,FBgn0004509,FBgn0004574,FBgn0004636,FBgn0004907,FBgn0010105,FBgn0010348,FBgn0010350,FBgn0010452,FBgn0011591,FBgn0011760,FBgn0013469,FBgn0013765,FBgn0014141,FBgn0015399,FBgn0015754,FBgn0015777,FBgn0019972,FBgn0022382,FBgn0024326,FBgn0025741,FBgn0026206,FBgn0027339,FBgn0027491,FBgn0030090,FBgn0034135,FBgn0034476,FBgn0035049,FBgn0035236,FBgn0035871,FBgn0036534,FBgn0037107,FBgn0039141,FBgn0039528,FBgn0040208,FBgn0040505,FBgn0040752,FBgn0043362,FBgn0085424,FBgn0086677,FBgn0259108,FBgn0259834,FBgn0261648,FBgn0261714,FBgn0263930,FBgn0265297,FBgn0266599,FBgn0267002,FBgn0267435	1.67854150352388
query_1	TRUE	0.0215958511491704	670	400	35	0.0875	0.0522388059701493	GO:0071705	GO:BP	nitrogen compound transport	12797	19740	TAS,IBA IEA,IMP,IBA IEA,IBA IEA,IMP IGI IBA IEA,IEA,ISS IBA,IMP,ISS IBA TAS IEA,IMP ISS IBA IEA,IC IEA,IBA,IMP,IEA,ISS IBA,ISA,IDA,IDA ISM,ISS IEA,ISS IBA,IMP IEA,ISS IBA,IMP,ISM,IBA IEA,IGI IBA,IMP,IBA IEA,IMP,IBA,IMP,IMP,IMP IEA,IEA	FBgn0000181,FBgn0000346,FBgn0002938,FBgn0004574,FBgn0005586,FBgn0010348,FBgn0010380,FBgn0015245,FBgn0015754,FBgn0020255,FBgn0024921,FBgn0026439,FBgn0028400,FBgn0028425,FBgn0030791,FBgn0031064,FBgn0031424,FBgn0033926,FBgn0034911,FBgn0036319,FBgn0036984,FBgn0037533,FBgn0038641,FBgn0038984,FBgn0039915,FBgn0043005,FBgn0052506,FBgn0085431,FBgn0086904,FBgn0259824,FBgn0261089,FBgn0261986,FBgn0262736,FBgn0267002,FBgn0267330	1.67125
query_1	TRUE	1.15109819221955e-08	2685	400	139	0.3475	0.0517690875232775	GO:0032502	GO:BP	developmental process	12797	8832	IMP,IGI IEP,IMP IEA,NAS,IMP IEA,IMP IEP,IMP,IMP,IMP TAS,IMP,IMP TAS,IMP IGI HMP TAS,IMP,IMP IGI,IMP IBA TAS IEA,IMP,IMP,IMP TAS,IMP,IMP IEA,IMP IEA,IMP IGI,IMP,IEA,IMP,IMP,IMP IGI IEA,IMP HMP IEA,IDA IMP IGI IEP,IMP IGI TAS IEA,IMP IGI IEP IEA,IMP IEP IEA,IMP,IMP,IMP,IMP IGI,IMP,IMP IGI IEA,IMP,IMP,IEP,IMP IGI TAS IEA,IMP IGI,IMP HMP,IMP,IMP,IMP,IDA IMP IGI IEA,IEP,IMP,IMP,IDA IMP IGI,IMP,IMP IGI IEP,IMP TAS,IMP IEA,IMP IGI,IMP IGI IEA,IMP,IDA IMP IGI IBA IEA,IMP,IMP IGI,IEA,IMP,IMP,IMP IGI IEA,IMP IGI,IMP,IMP IGI IBA IEA,IMP,IMP IGI,IGI,IMP,IMP,IMP IBA,IMP,IMP IGI,IMP,IEA,IMP,IMP,IMP,IMP,IMP,ISS,IMP,IMP,IMP,IMP IGI,IMP IEA,IMP IEP,IMP,IMP,IMP IEA,IMP,ISM,ISM,IEA,IGI,IMP IGI,IMP,IMP,IMP,IMP IGI,IMP,IMP IGI IEA,IGI,IMP IEP,IMP IBA,IMP,IBA,IMP,IEA,IMP IBA,IGI,IMP,IMP ISS IBA,IMP IGI,IMP,IMP,IMP,IMP IBA IEA,IMP,IMP TAS,IEA,IMP IBA NAS IEA,IMP,IMP TAS,IMP TAS IEA,IMP,IMP,IMP,IMP IGI,IMP IGI,IMP IGI,IEA,IMP,IMP,IMP IGI	FBgn0000008,FBgn0000042,FBgn0000061,FBgn0000064,FBgn0000108,FBgn0000150,FBgn0000181,FBgn0000253,FBgn0000261,FBgn0000273,FBgn0000299,FBgn0000308,FBgn0000370,FBgn0000527,FBgn0000611,FBgn0001105,FBgn0001114,FBgn0001122,FBgn0001125,FBgn0001197,FBgn0001257,FBgn0001942,FBgn0002940,FBgn0003137,FBgn0003162,FBgn0003301,FBgn0003326,FBgn0003334,FBgn0003514,FBgn0003520,FBgn0003997,FBgn0004101,FBgn0004507,FBgn0004509,FBgn0004574,FBgn0004636,FBgn0004784,FBgn0004907,FBgn0004921,FBgn0005593,FBgn0005664,FBgn0010105,FBgn0010348,FBgn0010350,FBgn0010380,FBgn0010452,FBgn0011481,FBgn0011591,FBgn0011695,FBgn0011760,FBgn0011826,FBgn0013469,FBgn0013678,FBgn0013725,FBgn0013726,FBgn0013765,FBgn0014141,FBgn0014859,FBgn0015399,FBgn0015754,FBgn0015777,FBgn0019972,FBgn0020767,FBgn0022382,FBgn0023179,FBgn0023518,FBgn0024326,FBgn0024921,FBgn0025741,FBgn0026084,FBgn0026206,FBgn0026409,FBgn0026430,FBgn0026439,FBgn0027111,FBgn0027339,FBgn0027491,FBgn0028662,FBgn0029175,FBgn0029687,FBgn0030090,FBgn0030718,FBgn0031294,FBgn0031820,FBgn0032336,FBgn0032773,FBgn0032840,FBgn0032876,FBgn0034135,FBgn0034476,FBgn0035049,FBgn0035236,FBgn0035871,FBgn0036165,FBgn0036534,FBgn0036880,FBgn0036881,FBgn0037107,FBgn0037468,FBgn0037671,FBgn0038880,FBgn0038916,FBgn0038984,FBgn0039054,FBgn0039081,FBgn0039141,FBgn0039380,FBgn0039411,FBgn0039528,FBgn0039562,FBgn0039928,FBgn0040208,FBgn0040281,FBgn0040505,FBgn0040532,FBgn0040653,FBgn0040752,FBgn0043362,FBgn0053138,FBgn0053196,FBgn0053556,FBgn0085424,FBgn0086367,FBgn0086677,FBgn0086904,FBgn0259108,FBgn0259824,FBgn0259834,FBgn0261648,FBgn0261714,FBgn0261722,FBgn0261986,FBgn0262732,FBgn0263930,FBgn0265297,FBgn0265623,FBgn0266599,FBgn0267002,FBgn0267435	1.65622253258845
query_1	TRUE	9.50273615677955e-05	1598	400	82	0.205	0.0513141426783479	GO:0048522	GO:BP	positive regulation of cellular process	12797	14889	IDA,IDA IMP IGI,IMP,IMP,IDA IMP,IMP,IDA,IDA,IBA,IGI,IMP,IDA IMP IEP,IDA IBA IEA,IMP,IMP,IDA IMP IGI,IGI,IMP IGI HGI,IMP,IMP IGI,IMP,IMP,IGI IBA,IMP IGI,IMP,IMP,IDA IMP,IDA,IMP,ISS,IDA IMP IGI,IDA,IMP,IDA IMP,IDA IMP IGI IBA,IDA IGI IBA,IPI IMP,IDA IBA,IBA,IEA,IMP,IDA,IMP,IMP IGI,IMP,IMP,IEA,IMP,IEA,IMP,IMP,IDA,IMP,IDA IBA IEA,IMP,IBA,IBA,HGI IBA,IEA,IMP,IMP,IEA,IDA IMP IGI IEA,IDA,IMP,IBA,IEA,IMP IBA,IGI IBA,IDA,IBA IEA,IMP,IDA IMP IBA IEA,IMP,IMP,IMP,IDA,IMP IGI IBA IEA,IGI TAS,IMP,IGI,IMP	FBgn0000253,FBgn0000273,FBgn0000308,FBgn0000370,FBgn0000611,FBgn0001197,FBgn0001257,FBgn0001942,FBgn0002622,FBgn0003514,FBgn0003520,FBgn0003997,FBgn0004101,FBgn0004507,FBgn0004574,FBgn0004636,FBgn0004784,FBgn0004907,FBgn0010105,FBgn0010348,FBgn0010350,FBgn0010380,FBgn0011481,FBgn0011591,FBgn0011760,FBgn0013469,FBgn0013725,FBgn0013726,FBgn0014141,FBgn0014859,FBgn0015754,FBgn0015777,FBgn0016930,FBgn0019972,FBgn0023518,FBgn0024326,FBgn0024921,FBgn0025741,FBgn0026206,FBgn0027491,FBgn0028397,FBgn0028400,FBgn0028425,FBgn0029175,FBgn0031424,FBgn0031820,FBgn0032021,FBgn0032840,FBgn0033872,FBgn0034476,FBgn0034691,FBgn0035016,FBgn0035385,FBgn0036534,FBgn0037301,FBgn0037671,FBgn0037949,FBgn0038504,FBgn0038916,FBgn0038984,FBgn0039054,FBgn0039078,FBgn0039141,FBgn0039411,FBgn0039688,FBgn0039928,FBgn0040281,FBgn0040505,FBgn0040752,FBgn0041707,FBgn0085424,FBgn0085431,FBgn0086677,FBgn0259173,FBgn0259824,FBgn0261722,FBgn0262732,FBgn0263930,FBgn0265297,FBgn0265623,FBgn0266599,FBgn0267002	1.64166770963705
query_1	TRUE	0.00365952843261987	1128	400	57	0.1425	0.050531914893617	GO:0006950	GO:BP	response to stress	12797	2897	IDA IEA,IMP,IMP IBA IEA,IMP,IMP,IMP IGI,IDA IMP,IMP,IEA,IMP IBA,IMP,IDA IEA,IMP,IMP,IMP,IMP,HMP,IMP,IMP,IEA,IMP IEP IBA NAS,IEP IBA,IDA,IDA IGI IBA,IMP IGI,IMP,IMP,IMP,IMP,IMP IGI,IDA IMP,IMP,IDA,IMP IC IEA,IMP,IMP,IMP,IDA IMP ISS IEA,IMP,IMP,IEA,IEA,IMP IGI,IGI,ISS IBA,IBA,IPI ISS ISA IBA,IDA IMP NAS IEA,IMP IGI,IBA,IMP,IMP,IMP,IMP,IMP,IMP,IMP IBA	FBgn0000100,FBgn0000108,FBgn0000261,FBgn0000273,FBgn0000308,FBgn0000370,FBgn0001114,FBgn0001122,FBgn0001197,FBgn0001218,FBgn0001257,FBgn0002622,FBgn0003301,FBgn0003514,FBgn0003997,FBgn0004179,FBgn0004507,FBgn0010348,FBgn0011582,FBgn0011828,FBgn0013278,FBgn0015245,FBgn0019972,FBgn0024326,FBgn0027491,FBgn0028425,FBgn0029167,FBgn0029687,FBgn0030718,FBgn0031820,FBgn0032773,FBgn0033639,FBgn0033926,FBgn0034476,FBgn0035049,FBgn0035236,FBgn0035385,FBgn0035871,FBgn0036165,FBgn0036461,FBgn0037301,FBgn0038511,FBgn0038659,FBgn0039141,FBgn0039562,FBgn0039634,FBgn0040281,FBgn0040653,FBgn0041182,FBgn0052446,FBgn0085424,FBgn0087005,FBgn0259231,FBgn0261564,FBgn0265262,FBgn0265605,FBgn0266599	1.61664228723404
query_1	TRUE	0.0313603414891615	719	400	36	0.09	0.0500695410292072	GO:0007166	GO:BP	cell surface receptor signaling pathway	12797	3079	IDA IMP IGI,IBA,IGI,IMP,IDA IGI,IDA IMP,IEA,IMP,IMP,IGI,IDA IMP IGI,IGI,IGI,IMP IGI IBA,IDA IMP IGI IEA,IDA IMP IGI,IDA,IMP,IGI,IGI,IPI IMP,IGI IBA IEA,IMP,IMP IGI IEA,IEA,IMP IC IEA,IMP,IBA,IBA,IMP,IMP IBA,IDA IBA IEA,IDA,IMP IBA,IDA IEA,IMP IGI IBA TAS IEA	FBgn0000273,FBgn0000299,FBgn0001105,FBgn0001122,FBgn0001257,FBgn0001942,FBgn0003326,FBgn0003514,FBgn0004507,FBgn0004623,FBgn0004636,FBgn0004907,FBgn0011481,FBgn0011591,FBgn0013725,FBgn0015399,FBgn0015754,FBgn0016930,FBgn0019972,FBgn0024326,FBgn0024921,FBgn0025741,FBgn0026439,FBgn0029175,FBgn0030437,FBgn0034476,FBgn0034691,FBgn0037671,FBgn0038984,FBgn0039054,FBgn0039688,FBgn0040505,FBgn0040653,FBgn0040752,FBgn0086677,FBgn0263930	1.60184979137691
query_1	TRUE	0.0246199822732771	805	400	40	0.1	0.0496894409937888	GO:0071702	GO:BP	organic substance transport	12797	19737	TAS,IBA IEA,IMP,IDA IEA,IBA IEA,IBA IEA,IMP IGI IBA IEA,IEA,ISS IBA,IMP,ISS IBA TAS IEA,IMP ISS IBA IEA,IC IEA,IDA IBA IEA,IBA,IMP,IEA,ISS IBA,IDA,ISA,IDA,IDA ISM,ISS,ISS IEA,ISS IBA,IMP IEA,ISS IBA,IMP,ISM,IBA IEA,IGI IBA,IMP,IBA IEA,IMP,IBA,IBA,IMP,IMP,IMP IEA,IEA	FBgn0000181,FBgn0000346,FBgn0002938,FBgn0003218,FBgn0004574,FBgn0005586,FBgn0010348,FBgn0010380,FBgn0015245,FBgn0015754,FBgn0020255,FBgn0024921,FBgn0026439,FBgn0027610,FBgn0028400,FBgn0028425,FBgn0030791,FBgn0031064,FBgn0031307,FBgn0031424,FBgn0033926,FBgn0034911,FBgn0036316,FBgn0036319,FBgn0036984,FBgn0037533,FBgn0038641,FBgn0038984,FBgn0039915,FBgn0043005,FBgn0052506,FBgn0085431,FBgn0086904,FBgn0259824,FBgn0259834,FBgn0261089,FBgn0261986,FBgn0262736,FBgn0267002,FBgn0267330	1.58968944099379
query_1	TRUE	0.000224278673125109	1718	400	85	0.2125	0.0494761350407451	GO:0048518	GO:BP	positive regulation of biological process	12797	14885	IMP,IDA,IDA IMP IGI,IMP,IMP,IDA IMP,IMP,IDA IMP,IDA,IBA,IGI,IMP,IDA IMP IEP,IDA IBA IEA,IMP,IMP,IDA IMP IGI,IGI,IMP IGI HGI,IMP,IMP IGI,IMP,IMP,IGI IBA,IMP IGI,IMP,IMP,IDA IMP,IDA IMP,IMP,ISS,IDA IMP IGI,IDA,IMP,IDA IMP,IDA IMP IGI IBA,IDA IGI IBA,IPI IMP,IDA IBA,IBA,IEA,IMP,IDA,IMP,IMP IGI,IMP,IMP,IEA,IMP,IEA,IMP IC,IMP,IDA,IMP,IDA IBA IEA,IMP,IBA,IBA,HGI IBA,IEA,IMP,IMP,IEA,IDA IMP IGI IEA,IDA,IMP,IBA,IEA,IMP IBA,IMP,IGI IBA,IDA,IMP,IBA IEA,IMP,IDA IMP IBA IEA,IMP,IMP,IMP,IDA,IMP IGI IBA IEA,IGI TAS,IMP,IGI,IMP	FBgn0000092,FBgn0000253,FBgn0000273,FBgn0000308,FBgn0000370,FBgn0000611,FBgn0001197,FBgn0001257,FBgn0001942,FBgn0002622,FBgn0003514,FBgn0003520,FBgn0003997,FBgn0004101,FBgn0004507,FBgn0004574,FBgn0004636,FBgn0004784,FBgn0004907,FBgn0010105,FBgn0010348,FBgn0010350,FBgn0010380,FBgn0011481,FBgn0011591,FBgn0011760,FBgn0013469,FBgn0013725,FBgn0013726,FBgn0014141,FBgn0014859,FBgn0015754,FBgn0015777,FBgn0016930,FBgn0019972,FBgn0023518,FBgn0024326,FBgn0024921,FBgn0025741,FBgn0026206,FBgn0027491,FBgn0028397,FBgn0028400,FBgn0028425,FBgn0029175,FBgn0031424,FBgn0031820,FBgn0032021,FBgn0032840,FBgn0033872,FBgn0034476,FBgn0034691,FBgn0035016,FBgn0035385,FBgn0036534,FBgn0037301,FBgn0037671,FBgn0037949,FBgn0038504,FBgn0038916,FBgn0038984,FBgn0039054,FBgn0039078,FBgn0039141,FBgn0039411,FBgn0039688,FBgn0039928,FBgn0040281,FBgn0040505,FBgn0040653,FBgn0040752,FBgn0041707,FBgn0043362,FBgn0085424,FBgn0085431,FBgn0086677,FBgn0259173,FBgn0259824,FBgn0261722,FBgn0262732,FBgn0263930,FBgn0265297,FBgn0265623,FBgn0266599,FBgn0267002	1.58286525029104
query_1	TRUE	0.0364656579905301	728	400	36	0.09	0.0494505494505494	GO:0008104	GO:BP	protein localization	12797	3542	IMP,IMP TAS,IMP IBA,IBA IEA,TAS,IDA,TAS,IMP TAS,IMP TAS,IMP,IBA IEA,IMP,TAS,IBA IEA,IMP IGI IBA IEA,IEA,IBA,IMP,ISS IBA,IMP IGI,IMP ISS IBA TAS IEA,IMP ISS IBA IEA,IMP,IEA,IEA,IMP,IBA,IMP,IMP IBA,IGI IBA,IBA,IBA IEA,IMP,IMP IBA,IMP IEA,IMP IBA IEA	FBgn0000042,FBgn0000181,FBgn0000308,FBgn0000346,FBgn0001105,FBgn0001197,FBgn0001263,FBgn0002938,FBgn0003520,FBgn0004509,FBgn0004574,FBgn0004907,FBgn0004921,FBgn0005586,FBgn0010348,FBgn0010380,FBgn0013726,FBgn0014141,FBgn0015245,FBgn0015754,FBgn0020255,FBgn0024921,FBgn0028425,FBgn0029687,FBgn0030791,FBgn0037671,FBgn0037949,FBgn0038984,FBgn0039054,FBgn0052506,FBgn0086784,FBgn0086904,FBgn0259824,FBgn0263930,FBgn0267002,FBgn0267330	1.5820467032967
query_1	TRUE	0.0226858369216676	929	400	45	0.1125	0.0484391819160387	GO:0009888	GO:BP	tissue development	12797	4221	IMP,NAS,IMP,IMP,IMP TAS,IMP TAS,IMP,IMP,IMP,IMP,IMP IGI,IMP,IMP,IMP,IMP IGI,IMP,HMP,IMP,IDA IMP IGI,IMP,IMP,IMP,IMP,IMP,IMP,IGI,IMP IBA,IMP,IMP,IGI,IMP IGI,IMP,IMP,IMP,IGI,IMP IEP,IBA,IMP,IGI,IMP,IMP,TAS,IMP TAS,IMP IGI,IMP	FBgn0000061,FBgn0000064,FBgn0000150,FBgn0000273,FBgn0000299,FBgn0000308,FBgn0001105,FBgn0001122,FBgn0003326,FBgn0003334,FBgn0003514,FBgn0003997,FBgn0004101,FBgn0004574,FBgn0004636,FBgn0004921,FBgn0010350,FBgn0010452,FBgn0011591,FBgn0011760,FBgn0011826,FBgn0013725,FBgn0013726,FBgn0014141,FBgn0015754,FBgn0026409,FBgn0027111,FBgn0028662,FBgn0035049,FBgn0037468,FBgn0037671,FBgn0038916,FBgn0039054,FBgn0039081,FBgn0039380,FBgn0039411,FBgn0039528,FBgn0040505,FBgn0040532,FBgn0053196,FBgn0053556,FBgn0086677,FBgn0261648,FBgn0263930,FBgn0266599	1.54969052744887
query_1	TRUE	1.31731881500678e-11	4276	400	207	0.5175	0.0484097287184284	GO:0065007	GO:BP	biological regulation	12797	18663	IMP IBA IEA,IMP,IMP,IMP,IMP IGI IBA TAS NAS IEA,IMP,IMP,IDA IMP IGI IBA TAS IEA,IMP,IDA IMP IGI IBA TAS IEA,IMP IBA,IMP IBA,IDA IMP IGI NAS,IMP IGI IBA IEA,IMP IGI,IMP IBA,IDA IMP IBA IEA,IMP,IDA IMP IGI IBA IEA,IDA,IMP IBA IEA,IMP IBA,IMP IBA,IDA IMP IGI,IPI IMP,IDA IMP HMP,IMP IBA,IMP,IMP TAS,IMP ISS IBA NAS IEA,IMP,IEA,IDA IMP,IMP TAS,IMP IBA IEA,IEA,IMP IGI IBA TAS IC IEA,IMP IGI,IMP IGI TAS,IDA IMP IGI IEP,IDA IBA IEA,IDA IMP IGI ISS,IMP HMP,IBA,IMP IBA TAS NAS,IDA IMP IGI IBA TAS IEA,IDA IMP IGI IBA IEA,IMP IGI IBA TAS NAS IEA,IDA IMP IGI HGI,IDA IMP IBA IEA,ISS IBA NAS,IDA,IMP,IDA IMP IGI TAS,IMP IGI NAS,IMP,IEA,IMP IGI IBA,IDA IMP ISS IBA IEA,IDA IMP IGI IBA,IMP,IMP IBA,IMP IBA IEA,ISS NAS,IDA IMP IGI IBA,IDA IMP IGI IEA,IDA IMP,IMP,IMP,IGI ISS IBA IEA,IDA IMP IBA IEA,IDA IMP IGI,IDA IMP IGI IBA,IDA IMP IBA,IMP HGI IEA,IMP,IDA IMP IGI,IDA IMP,IDA IEA,IBA IEA,IMP IBA IEA,IDA IMP IGI IBA,IDA IGI IBA,IPI IMP,ISS IEA,IDA IGI IBA IEA,IBA,IGI IC IEA,IMP,IMP,IEA,IEA,IMP IBA IEA,IGI IEA,IDA IMP IBA IEA,IDA IMP ISS IBA NAS,IMP,IMP IEA,IDA,IMP IEP,IMP IGI IEA,NAS,ISS ISM IBA IEA,IMP,IMP,IBA,IBA,IMP,IMP IGI IBA,ISS ISM IBA IEA,IMP IGI IBA,IEA,IDA ISS NAS,IMP,IBA,IDA IMP,IDA IMP IEP IEA,IBA IEA,IEA,IDA IMP ISS,IDA,IGI,IMP IC IEA,IMP,IMP,IDA,IMP,IDA IMP ISM IEA,ISS IBA,IMP,IDA IMP ISS IEA,IMP IGI IBA IEA,IMP,IMP IBA,IDA IMP IBA IEA,IMP IEA,IMP,IBA,IBA,IBA,HGI IBA,IEA,ISS IBA IEA,IMP,IMP,IDA ISS ISM IBA IEA,IBA,IEA,IMP ISS IBA,IMP IEA,ISS IBA IEA,IDA IBA IEA,IDA IMP IGI TAS IEA,IDA ISS IBA,IMP,IMP IBA,IBA,IMP,IPI IMP ISS ISA IBA IEA,IMP,IDA IMP IBA IEA,IDA IMP,IMP IGI IBA,IEA,IDA IBA IEA,IEA,IMP IGI,IEA,IEA,IMP IBA,ISS IBA IEA,IMP,IMP IEA,IMP IGI IBA IEA,IMP,IDA IMP IBA IEA,IMP,IMP,IMP IBA,IMP,IDA ISS ISM IEA,IMP,IBA NAS,IMP IBA,IDA IMP IC,IMP,IMP IEA,IBA,IBA IEA,IDA,IMP,IMP HMP IBA,IBA IEA,IDA IMP ISS IBA TAS IEA,IDA IMP,IMP IGI IBA TAS IEA,IDA ISM IEA,IEA,ISS,IGI TAS,IBA IEA,IDA IMP IBA,ISS IBA,IPI IMP IGI,IBA NAS,IMP,IDA IPI IEA	FBgn0000061,FBgn0000064,FBgn0000092,FBgn0000108,FBgn0000120,FBgn0000150,FBgn0000181,FBgn0000253,FBgn0000261,FBgn0000273,FBgn0000299,FBgn0000308,FBgn0000346,FBgn0000370,FBgn0000527,FBgn0000579,FBgn0000611,FBgn0001092,FBgn0001105,FBgn0001114,FBgn0001122,FBgn0001197,FBgn0001218,FBgn0001257,FBgn0001263,FBgn0001942,FBgn0002622,FBgn0002868,FBgn0002938,FBgn0002940,FBgn0003074,FBgn0003137,FBgn0003162,FBgn0003218,FBgn0003301,FBgn0003326,FBgn0003334,FBgn0003514,FBgn0003520,FBgn0003997,FBgn0004101,FBgn0004179,FBgn0004507,FBgn0004509,FBgn0004574,FBgn0004623,FBgn0004636,FBgn0004784,FBgn0004907,FBgn0004921,FBgn0005586,FBgn0005671,FBgn0010105,FBgn0010348,FBgn0010350,FBgn0010380,FBgn0010422,FBgn0011481,FBgn0011582,FBgn0011591,FBgn0011693,FBgn0011760,FBgn0011826,FBgn0013342,FBgn0013469,FBgn0013725,FBgn0013726,FBgn0013765,FBgn0014141,FBgn0014859,FBgn0015222,FBgn0015399,FBgn0015754,FBgn0015777,FBgn0016641,FBgn0016930,FBgn0019972,FBgn0020255,FBgn0020767,FBgn0022382,FBgn0023179,FBgn0023518,FBgn0024326,FBgn0024921,FBgn0024941,FBgn0025741,FBgn0026206,FBgn0026376,FBgn0026430,FBgn0026439,FBgn0027081,FBgn0027111,FBgn0027339,FBgn0027491,FBgn0028397,FBgn0028400,FBgn0028425,FBgn0028497,FBgn0028743,FBgn0029167,FBgn0029175,FBgn0029687,FBgn0030437,FBgn0030670,FBgn0030718,FBgn0030955,FBgn0031285,FBgn0031294,FBgn0031424,FBgn0031770,FBgn0031820,FBgn0032021,FBgn0032336,FBgn0032402,FBgn0032689,FBgn0032773,FBgn0032840,FBgn0032946,FBgn0033872,FBgn0033876,FBgn0033926,FBgn0034135,FBgn0034476,FBgn0034691,FBgn0034911,FBgn0035016,FBgn0035049,FBgn0035385,FBgn0035481,FBgn0035499,FBgn0035871,FBgn0036165,FBgn0036398,FBgn0036461,FBgn0036534,FBgn0036927,FBgn0037301,FBgn0037671,FBgn0037690,FBgn0037949,FBgn0038504,FBgn0038610,FBgn0038641,FBgn0038659,FBgn0038839,FBgn0038880,FBgn0038890,FBgn0038916,FBgn0038984,FBgn0039054,FBgn0039078,FBgn0039081,FBgn0039141,FBgn0039411,FBgn0039647,FBgn0039688,FBgn0039928,FBgn0040208,FBgn0040281,FBgn0040382,FBgn0040505,FBgn0040653,FBgn0040752,FBgn0041182,FBgn0041707,FBgn0043005,FBgn0043362,FBgn0050158,FBgn0051760,FBgn0052446,FBgn0052506,FBgn0053138,FBgn0053196,FBgn0085424,FBgn0085431,FBgn0086677,FBgn0086784,FBgn0087005,FBgn0259108,FBgn0259173,FBgn0259231,FBgn0259824,FBgn0261089,FBgn0261648,FBgn0261714,FBgn0261722,FBgn0261986,FBgn0262515,FBgn0262714,FBgn0262732,FBgn0262736,FBgn0262737,FBgn0263029,FBgn0263116,FBgn0263352,FBgn0263930,FBgn0264753,FBgn0265182,FBgn0265262,FBgn0265297,FBgn0265605,FBgn0265623,FBgn0266000,FBgn0266599,FBgn0266720,FBgn0267002,FBgn0267252	1.54874824602432
query_1	TRUE	0.00222903869750204	1573	400	75	0.1875	0.0476795931341386	GO:0030154	GO:BP	cell differentiation	12797	7739	IEP,IMP IEA,IMP,IMP,IMP,IMP,IMP IGI HMP TAS,IMP IBA,IMP,IMP,IMP,IEA,IMP IGI,IMP,IEA,IMP,IEA,IMP,IMP IGI,IMP IGI TAS,IMP IGI IEP,IMP,IMP,IMP,IMP IGI,IGI IEA,IMP,IMP IGI TAS IEA,IMP IGI,IMP,IMP,IMP,IMP,IDA IMP IGI,IMP IGI IEP,IMP,IMP IGI,IMP,IMP IGI IBA IEA,IMP,IMP IGI,IMP,IMP,IMP,IMP IGI IBA IEA,IGI,IMP,IMP IGI,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IEA,IMP,IMP IGI IEA,IMP,IMP,IMP IBA,IBA,IMP,IMP IBA,IMP,IMP IBA,IMP TAS,IMP,IMP,IMP,IMP,IMP IGI,IMP,IMP,IMP IGI	FBgn0000042,FBgn0000108,FBgn0000181,FBgn0000253,FBgn0000273,FBgn0000299,FBgn0000308,FBgn0000611,FBgn0001105,FBgn0001114,FBgn0001122,FBgn0001257,FBgn0001942,FBgn0002940,FBgn0003137,FBgn0003301,FBgn0003326,FBgn0003334,FBgn0003514,FBgn0003520,FBgn0003997,FBgn0004101,FBgn0004509,FBgn0004574,FBgn0004636,FBgn0004907,FBgn0004921,FBgn0010105,FBgn0010348,FBgn0010350,FBgn0010452,FBgn0011591,FBgn0011760,FBgn0013469,FBgn0013725,FBgn0013765,FBgn0014141,FBgn0015399,FBgn0015754,FBgn0015777,FBgn0019972,FBgn0022382,FBgn0023179,FBgn0024326,FBgn0025741,FBgn0026206,FBgn0027339,FBgn0027491,FBgn0030090,FBgn0034135,FBgn0034476,FBgn0035049,FBgn0035236,FBgn0035871,FBgn0036534,FBgn0037107,FBgn0037671,FBgn0039141,FBgn0039528,FBgn0040208,FBgn0040505,FBgn0040752,FBgn0043362,FBgn0085424,FBgn0086677,FBgn0259108,FBgn0259834,FBgn0261648,FBgn0261714,FBgn0261722,FBgn0263930,FBgn0265297,FBgn0266599,FBgn0267002,FBgn0267435	1.52538938334393
